C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    649        665273.4         4157003
    650        670289.3         4160755
    651        677122.5         4164817
    652        685122.1         4164497
    653        693313.9         4164332
    654        703323.0         4167529
    655        712680.6         4167083
    656        718133.9         4166952
    657        723023.7         4170679
    658        659632.8         4147649
    659        665634.3         4149650
    660        670445.9         4150718
    661        674552.9         4154804
    662        681169.0         4157486
    663        689232.1         4158676
    664        697001.0         4160822
    665        706409.0         4162087
    666        715088.0         4162267
    667        720669.3         4163757
    668        726647.1         4167782
    669        663128.3         4141899
    670        669436.9         4143138
    671        676334.8         4143289
    672        678918.8         4148381
    673        685394.3         4150410
    674        692702.1         4152952
    675        700585.9         4155969
    676        708995.4         4157502
    677        716624.7         4157756
    678        722333.7         4160922
    679        728977.6         4163194
    680        663398.3         4136776
    681        664641.3         4130027
    682        671806.3         4135189
    683        678114.6         4139161
    684        683335.4         4142288
    685        689734.2         4144651
    686        696466.0         4147013
    687        704170.9         4150333
    688        711441.0         4153170
    689        718404.5         4154023
    690        724433.6         4157777
    691        731628.1         4159066
    692        673650.1         4129620
    693        679932.6         4134882
    694        686855.9         4136159
    695        692742.9         4138018
    696        700460.1         4140716
    697        707780.9         4145264
    698        714808.0         4148749
    699        720747.4         4149218
    700        726904.4         4154713
    701        734175.9         4154646
    702        683746.9         4130094
    703        689774.4         4131304
    704        694829.4         4134250
    705        702713.2         4137303
    706        710776.5         4141124
    707        717432.3         4144009
    708        724011.7         4144902
    709        730117.9         4149575
    710        737018.1         4149469
    711        668084.9         4122747
    712        676210.5         4122504
    713        682544.8         4123191
    714        688431.4         4125267
    715        692116.9         4127074
    716        697350.9         4130637
    717        705439.6         4132858
    718        713016.5         4137305
    719        720440.5         4138772
    720        727135.1         4141288
    721        734150.3         4143250
    722        739539.9         4145969
    723        670414.8         4116270
    724        677235.0         4116854
    725        683415.6         4117106
    726        688495.9         4118467
    727        692514.1         4120236
    728        695393.4         4121941
    729        702227.3         4124213
